title,rate,budget,revenue,runtime,year
2046,6.9,12000000,19271312,129.0,2004
Kinsey,6.6,0,0,118.0,2004
Vera Drake,6.8,11000000,0,125.0,2004
The Blue Butterfly,6.8,0,0,97.0,2004
The Grudge,5.8,10000000,183474602,92.0,2004
Sleepover,5.3,0,0,89.0,2004
Teacher's Pet,5.5,10000000,0,74.0,2004
Crash,7.2,6500000,98410061,112.0,2004
The Brown Bunny,5.5,10000000,0,93.0,2004
Imaginary Heroes,6.3,10000000,0,111.0,2004
Eulogy,6.4,0,0,91.0,2004
Harold & Kumar Go to White Castle,6.6,9000000,23936908,88.0,2004
Breakin' All the Rules,5.8,0,0,85.0,2004
The I Inside,5.9,8800000,0,90.0,2004
Club Dread,5.1,8500000,5001655,104.0,2004
You Got Served,4.8,0,0,95.0,2004
The Work and the Glory,6.1,7500000,3347647,110.0,2004
Bride & Prejudice,6.5,7000000,0,111.0,2004
Veer-Zaara,7.4,7000000,29385320,192.0,2004
Layer Cake,7.0,6500000,11850214,105.0,2004
A Home at the End of the World,6.8,6500000,1548955,96.0,2004
Fahrenheit 9/11,6.8,6000000,119114517,122.0,2004
The Chorus,7.5,0,0,96.0,2004
Saint Ralph,7.3,0,0,95.0,2004
Shaun of the Dead,7.5,4000000,30039392,99.0,2004
Saved!,6.3,0,0,92.0,2004
The Machinist,7.3,5000000,8203235,101.0,2004
Decoys,4.7,5000000,0,95.0,2004
Fascination,3.8,0,0,95.0,2004
Dear Frankie,7.0,0,0,105.0,2004
Night Watch,6.3,4200000,32000000,114.0,2004
What the #$*! Do We (K)now!?,5.8,0,10000000,109.0,2004
D.E.B.S.,5.6,3500000,0,91.0,2004
Maria Full of Grace,6.9,0,0,101.0,2004
Woman Thou Art Loosed,5.0,3000000,6804016,94.0,2004
Brave New Girl,3.7,0,0,120.0,2004
Summer Storm,6.7,2700000,0,98.0,2004
Riding Giants,7.6,2600000,3166000,105.0,2004
Garden State,7.1,2500000,26781723,102.0,2004
Saving Face,6.8,0,0,91.0,2004
Before Sunset,7.6,2700000,15992615,80.0,2004
It's All Gone Pete Tong,7.1,2000000,120620,90.0,2004
Freeze Frame,6.9,0,0,99.0,2004
My Summer of Love,6.0,0,0,86.0,2004
The Holy Girl,6.8,1400000,0,106.0,2004
Incident at Loch Ness,5.9,1,0,94.0,2004
Saw,7.2,1200000,103911669,103.0,2004
Dead Man's Shoes,7.2,0,0,90.0,2004
Guiana 1838,2.8,0,0,120.0,2004
Proud,5.5,0,0,87.0,2004
Live-In Maid,7.8,0,0,83.0,2004
Open Water,5.4,130000,54667954,79.0,2004
Mean Creek,6.9,500000,603943,90.0,2004
As It Is in Heaven,6.9,0,0,132.0,2004
Napoleon Dynamite,6.7,400000,46118097,95.0,2004
Show Me,5.6,0,0,97.0,2004
November,4.9,0,0,73.0,2004
On the Outs,5.9,0,0,86.0,2004
Short Cut to Nirvana: Kumbh Mela,0.0,0,0,85.0,2004
Malevolence,4.9,450000,0,90.0,2004
The Case of the Grinning Cat,7.7,0,0,59.0,2004
Samantha: An American Girl Holiday,4.6,0,0,86.0,2004
Super Size Me,6.6,65000,28575078,100.0,2004
Clean,6.7,0,0,111.0,2004
On The Downlow,6.0,0,0,90.0,2004
Primer,6.9,7000,424760,77.0,2004
